adm1,year,name,value
Jigawa,2021,ipt2_cov,0.177276339112895
Kaduna,2021,ipt1_cov,0.25520131367185767
Kaduna,2021,ipt2_cov,0.16366473337646836
Kano,2021,ipt1_cov,0.36770834136621705
Kano,2021,ipt2_cov,0.24878231369592338
Katsina,2021,ipt1_cov,0.22896369715046994
Katsina,2021,ipt2_cov,0.1710886911652457
Kebbi,2021,ipt1_cov,0.22869210167079454
Kebbi,2021,ipt2_cov,0.16064180986962856
Kogi,2021,ipt1_cov,0.3347579981027635
Kogi,2021,ipt2_cov,0.23710244034650627
Kwara,2021,ipt1_cov,0.27374759272690896
Kwara,2021,ipt2_cov,0.17962634119500787
Lagos,2021,ipt1_cov,0.09674661038919691
Lagos,2021,ipt2_cov,0.06643682656927269
Nasarawa,2021,ipt1_cov,0.26204027939203456
Nasarawa,2021,ipt2_cov,0.2345495382706545
Niger,2021,ipt1_cov,0.5154056813288368
Niger,2021,ipt2_cov,0.20918147641005047
Ogun,2021,ipt1_cov,0.11735300121964624
Ogun,2021,ipt2_cov,0.09164097383256822
Ondo,2021,ipt1_cov,0.22063616949533552
Ondo,2021,ipt2_cov,0.1816931335870304
Osun,2021,ipt1_cov,0.11769964848591573
Osun,2021,ipt2_cov,0.08481039235473799
Oyo,2021,ipt1_cov,0.21829262105877278
Oyo,2021,ipt2_cov,0.15738274611267533
Plateau,2021,ipt1_cov,0.27550896155028154
Plateau,2021,ipt2_cov,0.23419479412498043
Rivers,2021,ipt1_cov,0.19409345618358473
Rivers,2021,ipt2_cov,0.14517572085576605
Sokoto,2021,ipt1_cov,0.23028636492178547
Sokoto,2021,ipt2_cov,0.17047568726092846
Taraba,2021,ipt1_cov,0.29835281032073
Taraba,2021,ipt2_cov,0.17874678940705563
Yobe,2021,ipt1_cov,0.358799432802899
Yobe,2021,ipt2_cov,0.19928875284161246
Zamfara,2021,ipt1_cov,0.21543203270477942
Zamfara,2021,ipt2_cov,0.14610132488602556
Borno,2021,ipt1_cov,
Borno,2021,ipt2_cov,
